variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_minmax,Epirubicin,11,yes,0.906542056075,0.370387850114,0.159092073809,3.37008747905,0.021097890211,0.458594140586,10000
column_minmax,Fluorouracil,12,yes,0.897196261682,0.592601868624,0.184345200468,1.65230443909,0.049595040496,0.458594140586,10000
column_minmax,Daunorubicin,13,yes,0.88785046729,0.606320560208,0.195975307329,1.43655805886,0.0781921807819,0.496259464963,10000
column_minmax,Hydroxyurea,14,yes,0.878504672897,0.452301868515,0.185965584615,2.29183698298,0.0539946005399,0.458594140586,10000
column_minmax,Mitomycin,15,yes,0.869158878505,0.744561682043,0.182394576867,0.683118975366,0.301269873013,0.777019972421,10000
column_minmax,Ixabepilone,16,yes,0.859813084112,0.825383177119,0.139390194589,0.247003794593,0.549945005499,1,10000
column_minmax,Methotrexate,17,yes,0.85046728972,0.681092522842,0.211354327169,0.801378278581,0.258574142586,0.768474503901,10000
column_minmax,Mercaptopurine,18,yes,0.841121495327,0.456721495177,0.297458856037,1.29227956186,0.189581041896,0.639836016398,10000
column_minmax,Paclitaxel,19,yes,0.831775700935,0.466830840715,0.230817337467,1.58109812817,0.0947905209479,0.496259464963,10000
column_minmax,Oxaliplatin,20,yes,0.822429906542,0.597553270306,0.248705478446,0.904188511011,0.233576642336,0.720750782065,10000
column_minmax,Docetaxel,21,yes,0.81308411215,0.336865420648,0.248198847569,1.91869823799,0.100689931007,0.496259464963,10000
column_minmax,Irinotecan,22,yes,0.803738317757,0.170566355263,0.220468984483,2.87193214038,0.0632936706329,0.458594140586,10000
column_minmax,Etoposide,23,yes,0.794392523364,0.722722429258,0.143471462326,0.499542507933,0.374762523748,0.879877229668,10000
column_minmax,Allopurinol,24,yes,0.785046728972,0.0544439250749,0.186725784508,3.91270442815,0.039796020398,0.458594140586,10000
column_minmax,Dabrafenib,25,yes,0.775700934579,0.377524299059,0.320086335935,1.24396636413,0.226077392261,0.718128187181,10000
column_minmax,Cyclophosphamide,26,yes,0.766355140187,0.474886915549,0.261004912787,1.116715473,0.183681631837,0.639836016398,10000
column_minmax,Brigatinib,27,yes,0.757009345794,0.862671962801,0.114604122059,-0.921979202035,0.850314968503,1,10000
column_minmax,Ceritinib,28,no,0.747663551402,0.824326168132,0.139514468002,-0.54949581809,0.787621237876,1,10000
column_minmax,Idarubicin,29,no,0.738317757009,0.293081308228,0.209596564928,2.12425451216,0.0576942305769,0.458594140586,10000
